id_venta,id_cliente,nombre_cliente,sucursal,provincia,fecha_hora,producto,categoria,cantidad,precio_unitario,total_venta,medio_pago,promo_producto,promo_pago,otros_productos
2908,2502,Constanza Garcia,Sucursal Palermo,Buenos Aires,2025-08-11 20:04:42,Taladro eléctrico,Herramientas eléctricas,2.0,48065.35,96130.7,tarjeta_crédito,2x1,3 cuotas sin interés,
2909,5245,Candelaria Vicente Fernandez,Sucursal Córdoba,Córdoba,2025-03-08 06:59:59,Guantes de trabajo,Protección personal,2.0,16276.08,32552.16,tarjeta_débito,10% off,,
2910,8590,Zoe Fernandez Alvarez,Sucursal Córdoba,Córdoba,2025-02-10 20:10:38,Taladro eléctrico,Herramientas eléctricas,5.0,37039.77,185198.85,tarjeta_crédito,2x1,5% off efectivo,"Martillo, Sierra circular"
2911,5836,Joaquin Gonzalez,Sucursal Palermo,Buenos Aires,2025-06-10 17:57:07,Destornillador,Herramientas manuales,3.0,36462.72,109388.16,tarjeta_crédito,2x1,5% off efectivo,"Pintura látex 4L, Guantes de trabajo"
2912,1884,Isabel Maria Victoria Lopez Escobar,Sucursal Palermo,Buenos Aires,2025-03-26 11:47:45,Pintura látex 4L,Pinturas,2.0,2910.58,5821.16,efectivo,2x1,3 cuotas sin interés,"Sierra circular, Cinta métrica"
2913,2635,Dr(a). Antonio Olivera,Sucursal Palermo,Buenos Aires,2025-08-26 18:53:14,Guantes de trabajo,Protección personal,4.0,18667.57,74670.28,tarjeta_débito,,3 cuotas sin interés,
2914,6239,Bautista Valentino Garcia Ruiz,Sucursal Mendoza,Mendoza,2024-11-13 13:30:19,Rodillo de pintura,Accesorios pintura,4.0,12631.66,50526.64,tarjeta_débito,sin interés,3 cuotas sin interés,
2915,2960,Samuel Arias Carrizo,Sucursal Córdoba,Córdoba,2025-05-20 19:34:46,Guantes de trabajo,Protección personal,5.0,5815.75,29078.75,efectivo,,3 cuotas sin interés,
2916,7831,Juana Geronimo Caceres Sosa,Sucursal Rosario,Santa Fe,2025-07-23 22:22:32,Destornillador,Herramientas manuales,5.0,45950.69,229753.45,efectivo,2x1,,
2917,7265,Benjamin Paez,Sucursal Mendoza,Mendoza,2025-02-25 17:48:05,Guantes de trabajo,Protección personal,1.0,1846.2,1846.2,transferencia,,5% off efectivo,"Martillo, Destornillador"
2918,9774,Guadalupe Valentina Gutierrez,Sucursal Córdoba,Córdoba,2025-04-06 14:58:08,Rodillo de pintura,Accesorios pintura,5.0,46327.71,231638.55,transferencia,10% off,,
2919,6830,Morena Barrios Rodriguez,Sucursal Mendoza,Mendoza,2024-12-18 06:00:32,Martillo,Herramientas manuales,4.0,41947.25,167789.0,efectivo,,,
2920,9668,Thiago Benjamin Máximo Romero Perez,Sucursal Córdoba,Córdoba,2025-07-08 13:43:07,Caja de tornillos,Fijaciones,4.0,29073.83,116295.32,efectivo,,,
2921,6656,Milagros Romero,Sucursal Córdoba,Córdoba,2024-09-28 16:37:12,Martillo,Herramientas manuales,3.0,25121.55,75364.65,tarjeta_crédito,10% off,,Martillo
2922,1499,Luna Gabriel Gonzalez,Sucursal Palermo,Buenos Aires,2025-04-27 07:01:29,Sierra circular,Herramientas eléctricas,3.0,28383.98,85151.94,tarjeta_débito,,,
2923,4135,Julieta Diaz Herrera,Sucursal Mendoza,Mendoza,2025-02-14 08:19:07,Destornillador,Herramientas manuales,2.0,30892.95,61785.9,efectivo,2x1,3 cuotas sin interés,
2924,6426,Juliana Perez Torres,Sucursal Palermo,Buenos Aires,2025-02-05 22:57:42,Martillo,Herramientas manuales,5.0,20572.25,102861.25,tarjeta_crédito,,,Martillo
2925,5295,Dr(a). Lola Romero,Sucursal Palermo,Buenos Aires,2025-01-28 23:22:38,Rodillo de pintura,Accesorios pintura,3.0,42512.72,127538.16,transferencia,,3 cuotas sin interés,
2926,6588,Nicolas Pilar Perez Avila,Sucursal Palermo,Buenos Aires,2025-09-08 07:48:32,Guantes de trabajo,Protección personal,1.0,13601.61,13601.61,tarjeta_débito,2x1,3 cuotas sin interés,
2927,4346,Luciana Avila Guzman,Sucursal Palermo,Buenos Aires,2025-08-30 09:50:04,Destornillador,Herramientas manuales,4.0,17132.22,68528.88,tarjeta_crédito,sin interés,,
2928,9434,Benjamin Fernandez Coronel,Sucursal Mendoza,Mendoza,2024-12-19 20:45:21,Cinta métrica,Medición,5.0,46410.56,232052.8,mercadopago,,,
2929,4893,Joaquin Rodriguez Silva,Sucursal Palermo,Buenos Aires,2024-12-17 12:41:07,Llave inglesa,Herramientas manuales,4.0,33291.09,133164.36,tarjeta_crédito,2x1,,
2930,1377,Santino Ezequiel Gonzalez Gonzalez,Sucursal Palermo,Buenos Aires,2025-07-26 21:51:07,Destornillador,Herramientas manuales,2.0,28244.62,56489.24,mercadopago,2x1,3 cuotas sin interés,
2931,5539,Tiziana Ana Paula Fernandez Morales,Sucursal Mendoza,Mendoza,2025-08-20 21:45:35,Destornillador,Herramientas manuales,5.0,31154.54,155772.7,mercadopago,10% off,,Caja de tornillos
2932,6286,Agustín Romero,Sucursal Córdoba,Córdoba,2025-06-01 17:52:01,Cinta métrica,Medición,2.0,47586.18,95172.36,mercadopago,,3 cuotas sin interés,
2933,2999,Tomas Rodriguez Fernandez,Sucursal Rosario,Santa Fe,2025-09-08 00:35:43,Sierra circular,Herramientas eléctricas,5.0,36822.77,184113.85,tarjeta_crédito,sin interés,5% off efectivo,
2934,4921,Santiago Vera Gomez,Sucursal Rosario,Santa Fe,2025-03-03 15:45:43,Destornillador,Herramientas manuales,4.0,24237.37,96949.48,tarjeta_débito,,,
2935,4621,Sofia Lucio Alvarez,Sucursal Córdoba,Córdoba,2025-05-17 09:49:39,Rodillo de pintura,Accesorios pintura,4.0,1383.5,5534.0,mercadopago,,3 cuotas sin interés,
2936,7619,Sr(a). Agustin Diaz,Sucursal Mendoza,Mendoza,2025-03-27 20:43:44,Pintura látex 4L,Pinturas,4.0,34749.56,138998.24,mercadopago,10% off,5% off efectivo,
2937,4040,Sr(a). Valentin Ojeda,Sucursal Córdoba,Córdoba,2025-05-04 08:16:59,Cinta métrica,Medición,2.0,36128.3,72256.6,tarjeta_crédito,2x1,,
2938,5021,Simon Gimenez Rodriguez,Sucursal Rosario,Santa Fe,2024-12-02 07:05:01,Llave inglesa,Herramientas manuales,1.0,22402.69,22402.69,tarjeta_débito,,3 cuotas sin interés,
2939,7920,Felipe Juan Pablo Valdez Quiroga,Sucursal Mendoza,Mendoza,2025-06-16 11:24:01,Rodillo de pintura,Accesorios pintura,4.0,25616.71,102466.84,tarjeta_débito,,,Sierra circular
2940,5599,Santiago Farias Navarro,Sucursal Rosario,Santa Fe,2024-12-13 22:39:27,Guantes de trabajo,Protección personal,4.0,17401.42,69605.68,tarjeta_crédito,2x1,5% off efectivo,
2941,2329,Camila Miguel Angel Garcia,Sucursal Mendoza,Mendoza,2025-02-23 14:56:29,Pintura látex 4L,Pinturas,,34500.27,103500.81,tarjeta_crédito,,3 cuotas sin interés,
2942,9240,Dr(a). Delfina Martinez,Sucursal Mendoza,Mendoza,2025-01-28 09:34:55,Caja de tornillos,Fijaciones,5.0,35718.34,178591.7,efectivo,sin interés,,
2943,5769,Julia Ambar Martin,Sucursal Mendoza,Mendoza,2024-12-23 05:54:44,Martillo,Herramientas manuales,4.0,22744.38,90977.52,mercadopago,2x1,,
2944,9077,Zoe Bautista Rodriguez Romero,Sucursal Mendoza,Mendoza,2025-06-28 03:27:01,Caja de tornillos,Fijaciones,3.0,11976.97,35930.91,tarjeta_débito,,,
2945,2178,Ana Paula Maldonado Rodriguez,Sucursal Rosario,Santa Fe,2025-07-10 09:14:04,Rodillo de pintura,Accesorios pintura,3.0,44449.31,133347.93,mercadopago,,,
2946,7992,Benjamin Villalba,Sucursal Córdoba,Córdoba,2024-10-20 18:34:26,Taladro eléctrico,Herramientas eléctricas,1.0,28720.5,28720.5,tarjeta_crédito,10% off,3 cuotas sin interés,
2947,1999,Salvador Santino Gabriel Sosa Castillo,Sucursal Palermo,Buenos Aires,2025-06-06 21:26:08,Rodillo de pintura,Accesorios pintura,,42019.06,84038.12,tarjeta_crédito,2x1,3 cuotas sin interés,
2948,3827,Franco Ojeda Sanchez,Sucursal Rosario,Santa Fe,2025-02-02 14:02:44,Martillo,Herramientas manuales,2.0,26691.95,53383.9,mercadopago,,5% off efectivo,
2949,3742,Thiago Garcia,Sucursal Mendoza,Mendoza,2025-03-25 10:49:13,Rodillo de pintura,Accesorios pintura,4.0,28111.56,112446.24,efectivo,,3 cuotas sin interés,
2950,2356,Manuel Maria Emilia Martinez Lopez,Sucursal Palermo,Buenos Aires,2025-06-11 19:31:11,Caja de tornillos,Fijaciones,1.0,39888.06,39888.06,efectivo,10% off,3 cuotas sin interés,
2951,6466,Renata Emiliano Romero Arias,Sucursal Córdoba,Córdoba,2025-02-20 02:40:47,Sierra circular,Herramientas eléctricas,2.0,19361.67,38723.34,transferencia,,,
2952,2709,Joaquina Medina,Sucursal Rosario,Santa Fe,2024-11-14 19:19:15,Pintura látex 4L,Pinturas,3.0,14355.72,43067.16,efectivo,2x1,3 cuotas sin interés,Rodillo de pintura
2953,8166,Tiziano Benjamin Francesca Duarte,Sucursal Mendoza,Mendoza,2025-08-21 16:30:59,Caja de tornillos,Fijaciones,4.0,32016.61,128066.44,tarjeta_débito,10% off,,"Llave inglesa, Rodillo de pintura"
2954,2031,Francesco Olivia Aguero,Sucursal Palermo,Buenos Aires,2024-11-13 12:33:14,Guantes de trabajo,Protección personal,2.0,35819.27,71638.54,tarjeta_crédito,sin interés,,
2955,9213,Guadalupe Benitez,Sucursal Rosario,Santa Fe,2025-07-30 22:57:35,Taladro eléctrico,Herramientas eléctricas,2.0,49074.64,98149.28,tarjeta_crédito,sin interés,3 cuotas sin interés,
2956,5028,Felipe Rosario Diaz,Sucursal Palermo,Buenos Aires,2024-09-22 20:57:17,Sierra circular,Herramientas eléctricas,4.0,17669.02,70676.08,tarjeta_crédito,sin interés,5% off efectivo,Rodillo de pintura
2957,7828,Agustin Perez,Sucursal Rosario,Santa Fe,2024-12-02 07:25:08,Llave inglesa,Herramientas manuales,5.0,19168.24,95841.2,mercadopago,,3 cuotas sin interés,"Taladro eléctrico, Sierra circular"
2958,1366,Guillermina Fernandez Rivero,Sucursal Mendoza,Mendoza,2025-08-14 02:19:27,Pintura látex 4L,Pinturas,1.0,33648.88,33648.88,efectivo,,,
2959,8472,Dr(a). Francisco Suarez,Sucursal Mendoza,Mendoza,2025-06-24 13:50:24,Pintura látex 4L,Pinturas,3.0,4357.56,13072.68,tarjeta_débito,,3 cuotas sin interés,"Guantes de trabajo, Martillo"
2960,4375,Lorenzo Duarte,Sucursal Palermo,Buenos Aires,2024-11-17 13:49:53,Rodillo de pintura,Accesorios pintura,3.0,31375.71,94127.13,tarjeta_débito,10% off,5% off efectivo,
2961,8796,León Rodriguez,Sucursal Rosario,Santa Fe,2024-10-27 16:17:37,Sierra circular,Herramientas eléctricas,4.0,22284.28,89137.12,efectivo,,3 cuotas sin interés,
2962,8887,Benjamin Alejandro Vega Cabrera,Sucursal Palermo,Buenos Aires,2024-11-10 10:51:49,Pintura látex 4L,Pinturas,3.0,15846.63,47539.89,tarjeta_crédito,,3 cuotas sin interés,
2963,6012,Maximo Morena Diaz,Sucursal Córdoba,Córdoba,2025-03-26 00:03:01,Rodillo de pintura,Accesorios pintura,5.0,24066.78,120333.9,transferencia,,,
2964,3862,Maximiliano Morales Romero,Sucursal Córdoba,Córdoba,2025-01-15 03:18:28,Taladro eléctrico,Herramientas eléctricas,5.0,14015.94,70079.7,tarjeta_crédito,,,
2965,5889,Dr(a). Tomas Juarez,Sucursal Palermo,Buenos Aires,2025-04-10 04:46:01,Pintura látex 4L,Pinturas,2.0,18637.16,37274.32,efectivo,,,Taladro eléctrico
2966,3016,Alma Thiago Castillo Fernandez,Sucursal Rosario,Santa Fe,2025-04-24 01:25:51,Caja de tornillos,Fijaciones,4.0,23287.85,93151.4,tarjeta_débito,10% off,3 cuotas sin interés,
2967,4938,Isabella Acosta,Sucursal Palermo,Buenos Aires,2025-02-25 10:55:19,Caja de tornillos,Fijaciones,5.0,24704.07,123520.35,transferencia,10% off,3 cuotas sin interés,
2968,9199,Sofia Juan Cruz Martinez,Sucursal Rosario,Santa Fe,2025-08-21 02:38:51,Rodillo de pintura,Accesorios pintura,3.0,6089.26,18267.78,transferencia,sin interés,3 cuotas sin interés,
2969,6062,Juan Manuel Alvaro Herrera Garcia,Sucursal Palermo,Buenos Aires,2025-01-26 20:17:00,Rodillo de pintura,Accesorios pintura,5.0,17111.15,85555.75,mercadopago,,3 cuotas sin interés,
2970,6145,Dr(a). Genaro Mendoza,Sucursal Córdoba,Córdoba,2025-01-19 11:53:37,Llave inglesa,Herramientas manuales,2.0,27283.93,54567.86,mercadopago,sin interés,3 cuotas sin interés,
2971,6636,Sr(a). Paloma Cabrera,Sucursal Mendoza,Mendoza,2025-07-29 08:54:16,Guantes de trabajo,Protección personal,3.0,41810.35,125431.05,transferencia,sin interés,,
2972,1725,Pilar Valentin Gonzalez,Sucursal Córdoba,Córdoba,2025-04-02 22:41:30,Cinta métrica,Medición,3.0,31775.42,95326.26,tarjeta_crédito,2x1,5% off efectivo,
2973,4496,Olivia Fernandez Sanchez,Sucursal Rosario,Santa Fe,2025-04-10 01:01:40,Sierra circular,Herramientas eléctricas,1.0,15728.57,15728.57,transferencia,,,"Destornillador, Caja de tornillos"
2974,9014,Malena Mendoza,Sucursal Córdoba,Córdoba,2025-06-26 04:01:57,Caja de tornillos,Fijaciones,1.0,28242.58,28242.58,efectivo,,3 cuotas sin interés,
2975,9490,Bautista Francesca Lopez Vazquez,Sucursal Córdoba,Córdoba,2025-06-19 23:39:17,Sierra circular,Herramientas eléctricas,3.0,19270.3,57810.9,mercadopago,,,Llave inglesa
2976,7361,Guadalupe Santiago Benjamin Herrera,Sucursal Palermo,Buenos Aires,2024-12-12 05:48:44,Taladro eléctrico,Herramientas eléctricas,1.0,23545.75,23545.75,efectivo,,,
2977,2718,Ignacio Paz Suarez,Sucursal Mendoza,Mendoza,2024-11-12 06:08:02,Taladro eléctrico,Herramientas eléctricas,4.0,23540.58,94162.32,transferencia,,3 cuotas sin interés,
2978,9896,Maximiliano Pilar Sanchez Cruz,Sucursal Mendoza,Mendoza,2024-12-03 04:52:25,Guantes de trabajo,Protección personal,2.0,47263.8,94527.6,transferencia,sin interés,3 cuotas sin interés,
2979,3557,Gino Matias Gomez,Sucursal Palermo,Buenos Aires,2025-06-28 08:09:50,Pintura látex 4L,Pinturas,5.0,40710.69,203553.45,tarjeta_crédito,10% off,,
2980,6782,Abril Diaz Figueroa,Sucursal Córdoba,Córdoba,2025-01-04 04:52:41,Rodillo de pintura,Accesorios pintura,4.0,49993.0,199972.0,mercadopago,sin interés,3 cuotas sin interés,
2981,7676,Sol Ciro Maldonado,Sucursal Palermo,Buenos Aires,2024-09-20 17:55:15,Sierra circular,Herramientas eléctricas,1.0,23268.27,23268.27,tarjeta_crédito,10% off,5% off efectivo,Llave inglesa
2982,6659,Thiago Benjamin Felipe Gonzalez Ferreyra,Sucursal Palermo,Buenos Aires,2025-07-09 14:01:56,Llave inglesa,Herramientas manuales,5.0,1357.77,6788.85,transferencia,sin interés,5% off efectivo,"Caja de tornillos, Martillo"
2983,6075,Bautista Medina,Sucursal Córdoba,Córdoba,2025-09-04 20:12:26,Rodillo de pintura,Accesorios pintura,4.0,42702.23,170808.92,mercadopago,10% off,3 cuotas sin interés,
2984,7783,Tomàs Olivia Fernandez,Sucursal Mendoza,Mendoza,2025-03-07 23:52:23,Destornillador,Herramientas manuales,3.0,26487.84,79463.52,efectivo,2x1,5% off efectivo,
2985,1844,Santino Victoria Perez Vega,Sucursal Mendoza,Mendoza,2025-03-11 13:34:09,Llave inglesa,Herramientas manuales,3.0,,116804.37,tarjeta_crédito,,3 cuotas sin interés,
2986,7387,Mateo Valentino Moyano Gomez,Sucursal Palermo,Buenos Aires,2025-08-19 12:05:47,Cinta métrica,Medición,2.0,48741.16,97482.32,transferencia,sin interés,5% off efectivo,
2987,4887,Nicolas Guadalupe Sanchez Muñoz,Sucursal Mendoza,Mendoza,2025-04-18 03:45:05,Guantes de trabajo,Protección personal,3.0,35669.56,107008.68,mercadopago,2x1,5% off efectivo,
2988,7395,Agustín Moreno Ruiz,Sucursal Mendoza,Mendoza,2025-01-21 08:25:30,Guantes de trabajo,Protección personal,1.0,5334.57,5334.57,tarjeta_crédito,10% off,5% off efectivo,
2989,2237,Sr(a). Mia Valentina Romero,Sucursal Rosario,Santa Fe,2025-07-07 07:12:20,Martillo,Herramientas manuales,3.0,43470.12,130410.36,mercadopago,,,
2990,9015,Sr(a). Lautaro Nicolas Rodriguez,Sucursal Córdoba,Córdoba,2025-06-22 01:38:17,Pintura látex 4L,Pinturas,5.0,43392.2,216961.0,tarjeta_débito,,3 cuotas sin interés,
2991,5470,Guillermina Gabriel Fernandez,Sucursal Mendoza,Mendoza,2024-10-26 05:15:50,Pintura látex 4L,Pinturas,2.0,9862.31,19724.62,mercadopago,,3 cuotas sin interés,Destornillador
2992,2598,Sr(a). Nahiara Jazmin Martinez,Sucursal Rosario,Santa Fe,2025-07-06 14:07:55,Destornillador,Herramientas manuales,2.0,19720.28,39440.56,efectivo,,5% off efectivo,
2993,6539,Renzo Alma Ramirez Cardozo,Sucursal Córdoba,Córdoba,2025-03-26 18:12:53,Taladro eléctrico,Herramientas eléctricas,2.0,28078.23,56156.46,tarjeta_crédito,,,
2994,8283,Manuel Pereyra,Sucursal Mendoza,Mendoza,2025-05-23 18:22:44,Cinta métrica,Medición,3.0,39235.83,117707.49,efectivo,,3 cuotas sin interés,
2995,5262,Juliana Molina,Sucursal Mendoza,Mendoza,2024-10-21 06:09:01,Martillo,Herramientas manuales,2.0,2367.16,4734.32,tarjeta_crédito,2x1,3 cuotas sin interés,
2996,4249,Tomàs Juan Ignacio Bustos,Sucursal Córdoba,Córdoba,2024-12-26 18:36:17,Pintura látex 4L,Pinturas,3.0,48764.1,146292.3,tarjeta_crédito,2x1,,Cinta métrica
2997,7376,Emma Mia Valentina Castro,Sucursal Palermo,Buenos Aires,2024-10-06 21:22:22,Llave inglesa,Herramientas manuales,1.0,25899.75,25899.75,transferencia,,3 cuotas sin interés,
2998,1757,Jazmin Martina Navarro,Sucursal Palermo,Buenos Aires,2024-11-14 18:48:59,Rodillo de pintura,Accesorios pintura,4.0,22339.04,89356.16,transferencia,,5% off efectivo,
2999,3365,Guillermina Juan Cruz Navarro,Sucursal Rosario,Santa Fe,2025-06-03 19:29:56,Taladro eléctrico,Herramientas eléctricas,4.0,21632.32,86529.28,tarjeta_crédito,,,
3000,2536,Benjamin Vazquez,Sucursal Mendoza,Mendoza,2025-03-26 16:05:08,Martillo,Herramientas manuales,1.0,14815.01,14815.01,tarjeta_débito,,,
1802,9498,Ignacio Juan Manuel Cruz,Sucursal Palermo,Buenos Aires,2025-01-17 23:51:42,Sierra circular,Herramientas eléctricas,2.0,39559.22,79118.44,tarjeta_débito,sin interés,,
1191,2765,Dr(a). Ian Ezequiel Ruiz,Sucursal Palermo,Buenos Aires,2025-06-15 05:04:32,Destornillador,Herramientas manuales,3.0,47546.03,142638.09,transferencia,,,
1818,2533,Emilia Tomàs Godoy Perez,Sucursal Palermo,Buenos Aires,2025-07-16 22:20:07,Martillo,Herramientas manuales,5.0,9206.52,46032.6,efectivo,,3 cuotas sin interés,
252,7499,Catalina Ponce,Sucursal Rosario,Santa Fe,2025-07-28 18:25:58,Taladro eléctrico,Herramientas eléctricas,3.0,39393.86,118181.58,mercadopago,,,"Rodillo de pintura, Martillo"
2506,3521,Catalina Muñoz,Sucursal Córdoba,Córdoba,2024-12-21 07:54:17,Cinta métrica,Medición,4.0,3977.39,15909.56,mercadopago,2x1,3 cuotas sin interés,
1118,8101,Joaquin Francesca Herrera Lopez,Sucursal Mendoza,Mendoza,2024-12-13 09:12:45,Guantes de trabajo,Protección personal,3.0,15132.02,45396.06,tarjeta_crédito,2x1,,
1412,6565,Valentin Gutierrez Aguirre,Sucursal Mendoza,Mendoza,2025-02-03 19:17:34,Destornillador,Herramientas manuales,5.0,13630.62,68153.1,efectivo,,,
2114,5426,Sr(a). Thiago Torres,Sucursal Córdoba,Córdoba,2025-01-11 18:31:16,Cinta métrica,Medición,2.0,27941.83,55883.66,tarjeta_crédito,2x1,3 cuotas sin interés,
409,5819,Dr(a). Manuel Peralta,Sucursal Mendoza,Mendoza,2025-08-19 11:19:11,Martillo,Herramientas manuales,2.0,21224.53,42449.06,,,3 cuotas sin interés,
2580,1773,Dr(a). Catalina Cardozo,Sucursal Rosario,Santa Fe,2025-04-10 04:20:51,Rodillo de pintura,Accesorios pintura,2.0,33095.74,66191.48,efectivo,2x1,,
2255,7459,Dr(a). Giuliana Rodriguez,Sucursal Mendoza,Mendoza,2024-12-30 10:24:24,Taladro eléctrico,Herramientas eléctricas,5.0,,101036.25,transferencia,,,
53,3267,Thiago Daniel Rodriguez Lopez,Sucursal Córdoba,Córdoba,2025-05-05 14:19:26,Llave inglesa,Herramientas manuales,4.0,35003.54,140014.16,transferencia,,5% off efectivo,"Pintura látex 4L, Cinta métrica"
645,1666,Sr(a). Felipe Lopez,Sucursal Córdoba,Córdoba,2025-03-16 12:08:35,Destornillador,Herramientas manuales,5.0,19430.42,97152.1,efectivo,10% off,,
1764,3078,Mateo Silva,Sucursal Palermo,Buenos Aires,2025-01-15 00:31:42,Pintura látex 4L,Pinturas,1.0,47618.6,47618.6,mercadopago,,5% off efectivo,
2777,2818,Benjamin Rosario Gomez,Sucursal Palermo,Buenos Aires,2025-09-09 01:27:29,Cinta métrica,Medición,3.0,25299.6,75898.8,tarjeta_débito,,5% off efectivo,
901,2035,Clara Franco Alvarez Alvarez,Sucursal Córdoba,Córdoba,2025-05-02 17:45:30,Destornillador,Herramientas manuales,2.0,36476.56,72953.12,tarjeta_débito,2x1,,
1074,1359,Thiago Valentin Juan Francisco Soria,Sucursal Mendoza,Mendoza,2025-05-20 16:27:02,Destornillador,Herramientas manuales,4.0,48001.64,192006.56,transferencia,2x1,5% off efectivo,
473,6565,Isabella Thiago Juarez,Sucursal Mendoza,Mendoza,2024-10-01 20:48:16,Sierra circular,Herramientas eléctricas,5.0,43239.14,216195.7,tarjeta_débito,,,"Llave inglesa, Guantes de trabajo"
2739,1808,Facundo Nicolas Acuña Martin,Sucursal Rosario,Santa Fe,2025-03-31 12:33:38,Llave inglesa,Herramientas manuales,4.0,21440.79,85763.16,transferencia,2x1,5% off efectivo,
2547,5985,Mateo Fernandez Gimenez,Sucursal Córdoba,Córdoba,2025-06-10 00:57:42,Llave inglesa,Herramientas manuales,2.0,9577.47,19154.94,tarjeta_débito,2x1,,
45,6279,Simon Guzman Molina,Sucursal Mendoza,Mendoza,2024-10-06 03:42:43,Sierra circular,Herramientas eléctricas,,34105.73,136422.92,tarjeta_crédito,,,
290,5646,Mora Gimenez Medina,Sucursal Rosario,Santa Fe,2025-04-19 18:47:51,Cinta métrica,Medición,5.0,7399.12,36995.6,efectivo,,3 cuotas sin interés,
913,6103,Abigail Delfina Juarez Herrera,Sucursal Córdoba,Córdoba,2025-03-22 13:40:10,Llave inglesa,Herramientas manuales,2.0,21776.82,43553.64,mercadopago,,5% off efectivo,
2084,7312,Dr(a). Martina Mendez,Sucursal Mendoza,Mendoza,2025-02-19 05:13:08,Cinta métrica,Medición,3.0,35917.97,107753.91,transferencia,,5% off efectivo,
1361,8215,Maria Paz Mendoza Fernandez,Sucursal Córdoba,Córdoba,2025-04-18 11:30:50,Guantes de trabajo,Protección personal,1.0,16260.11,16260.11,transferencia,,3 cuotas sin interés,"Guantes de trabajo, Destornillador"
2896,1059,Milagros Maria Luz Benitez,Sucursal Córdoba,Córdoba,2025-03-07 13:04:15,Guantes de trabajo,Protección personal,2.0,25322.6,50645.2,transferencia,sin interés,,
2604,3782,Luna Nahuel Martinez Muñoz,Sucursal Rosario,Santa Fe,2024-10-13 15:10:18,Guantes de trabajo,Protección personal,1.0,6565.84,6565.84,tarjeta_débito,,5% off efectivo,
1227,9428,Ramiro Rojas Silva,Sucursal Palermo,Buenos Aires,2025-05-12 14:08:00,Destornillador,Herramientas manuales,4.0,35263.52,141054.08,tarjeta_crédito,,5% off efectivo,
297,3340,Bautista Catalina Peralta Garcia,Sucursal Palermo,Buenos Aires,2025-06-24 13:52:52,Cinta métrica,Medición,5.0,1415.26,7076.3,tarjeta_crédito,,5% off efectivo,
